Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Total Packets,Percent Filtered,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59313,1,43,70,1,100,1,43,0,0,22.404935,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",65218,1,43,70,1,100,1,43,0,0,30.433088,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59419,1,43,70,1,100,1,43,0,0,38.542896,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",49562,1,43,70,1,100,1,43,0,0,52.960171,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",57455,1,43,70,1,100,1,43,0,0,59.389235,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",49277,1,43,70,1,100,1,43,0,0,68.494198,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51444,1,43,70,1,100,1,43,0,0,81.991962,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55670,1,43,70,1,100,1,43,0,0,90.062499,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",61835,1,43,70,1,100,1,43,0,0,102.192074,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54591,1,43,70,1,100,1,43,0,0,110.534552,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52037,1,43,70,1,100,1,43,0,0,120.968889,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",62717,1,43,70,1,100,1,43,0,0,133.061421,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",63408,1,43,70,1,100,1,43,0,0,138.791958,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59122,1,43,70,1,100,1,43,0,0,151.4894,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",53914,1,43,70,1,100,1,43,0,0,158.521635,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",57391,1,43,70,1,100,1,43,0,0,170.10803,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",57362,1,43,70,1,100,1,43,0,0,182.570575,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",57361,1,43,70,1,100,1,43,0,0,191.348031,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",61525,1,42,70,1,100,1,42,0,0,202.441319,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55389,1,43,70,1,100,1,43,0,0,210.684443,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",53906,1,43,70,1,100,1,43,0,0,222.933969,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",65423,1,43,70,1,100,1,43,0,0,228.464975,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",58103,1,43,70,1,100,1,43,0,0,239.60138,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",64301,1,43,70,1,100,1,43,0,0,251.86897,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52102,1,43,70,1,100,1,43,0,0,261.715699,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52099,1,43,70,1,100,1,43,0,0,272.657485,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59478,1,43,70,1,100,1,43,0,0,278.307983,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",60358,1,43,70,1,100,1,43,0,0,291.906108,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",64013,1,43,70,1,100,1,43,0,0,300.283891,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",58170,1,43,70,1,100,1,43,0,0,310.149599,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55263,1,43,70,1,100,1,43,0,0,320.250449,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",65512,1,43,70,1,100,1,43,0,0,331.075244,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55867,1,43,70,1,100,1,43,0,0,339.717247,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54891,1,43,70,1,100,1,43,0,0,351.8431,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",49733,1,43,70,1,100,1,43,0,0,358.488875,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51739,1,43,70,1,100,1,43,0,0,372.085078,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",63084,1,43,70,1,100,1,43,0,0,382.223887,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52804,1,43,70,1,100,1,43,0,0,390.138863,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",49556,1,43,70,1,100,1,43,0,0,399.770437,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",56203,1,43,70,1,100,1,43,0,0,409.088998,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54543,1,43,70,1,100,1,43,0,0,423.037729,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59894,1,43,70,1,100,1,43,0,0,433.080297,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",56029,1,43,70,1,100,1,43,0,0,438.808271,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",50331,1,43,70,1,100,1,43,0,0,449.805196,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54342,1,43,70,1,100,1,43,0,0,458.695645,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",53967,1,43,70,1,100,1,43,0,0,469.301929,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",53606,1,43,70,1,100,1,43,0,0,479.331253,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",62039,1,43,70,1,100,1,43,0,0,491.418598,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",53561,1,43,70,1,100,1,43,0,0,499.135629,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",50917,1,43,70,1,100,1,43,0,0,510.350028,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52877,1,43,70,1,100,1,43,0,0,519.006098,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51633,1,43,70,1,100,1,43,0,0,530.535615,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51485,1,43,70,1,100,1,43,0,0,542.354497,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59849,1,43,70,1,100,1,43,0,0,552.103611,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55606,1,43,70,1,100,1,43,0,0,560.777563,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",50489,1,43,70,1,100,1,43,0,0,568.730437,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",56474,1,43,70,1,100,1,43,0,0,581.837408,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55210,1,43,70,1,100,1,43,0,0,592.330851,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",59267,1,43,70,1,100,1,43,0,0,600.593413,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55432,1,43,70,1,100,1,43,0,0,610.204512,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",50754,1,43,70,1,100,1,43,0,0,620.481367,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",49616,1,43,70,1,100,1,43,0,0,630.720262,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",62524,1,43,70,1,100,1,43,0,0,641.036022,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52648,1,43,70,1,100,1,43,0,0,648.246398,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51398,1,43,70,1,100,1,43,0,0,662.489651,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",56218,1,43,70,1,100,1,43,0,0,670.753921,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55766,1,43,70,1,100,1,43,0,0,679.87942,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",58329,1,43,70,1,100,1,43,0,0,690.037361,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51139,1,43,70,1,100,1,43,0,0,702.135629,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",61100,1,43,70,1,100,1,43,0,0,710.493273,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",60281,1,43,70,1,100,1,43,0,0,720.808788,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",57676,1,43,70,1,100,1,43,0,0,728.74488,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54259,1,44,70,1,100,1,44,0,0,740.482167,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55278,1,44,70,1,100,1,44,0,0,752.65254,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",56672,1,44,70,1,100,1,44,0,0,762.52133,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55154,1,44,70,1,100,1,44,0,0,772.933301,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54205,1,44,70,1,100,1,44,0,0,780.553359,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51808,1,44,70,1,100,1,44,0,0,791.905803,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",60976,1,44,70,1,100,1,44,0,0,800.443327,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",50809,1,44,70,1,100,1,44,0,0,812.43742,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",65419,1,44,70,1,100,1,44,0,0,818.907373,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",52366,1,44,70,1,100,1,44,0,0,831.975194,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",50993,1,44,70,1,100,1,44,0,0,842.095451,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55143,1,44,70,1,100,1,44,0,0,852.565154,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",55721,1,44,70,1,100,1,44,0,0,860.148107,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",63762,1,44,70,1,100,1,44,0,0,868.531382,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",62266,1,44,70,1,100,1,44,0,0,880.896221,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",56297,1,44,70,1,100,1,44,0,0,892.717574,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",51878,1,44,70,1,100,1,44,0,0,902.133017,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",57146,1,44,70,1,100,1,44,0,0,908.44506,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",64772,1,44,70,1,100,1,44,0,0,919.524983,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",53349,1,44,70,1,100,1,44,0,0,930.228607,0,"",""
"fe80::a452:e451:2857:1cc7",5683,"fe80::b8d0:aa3c:be56:a8dc",54463,1,44,70,1,100,1,44,0,0,939.566911,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",53004,1,43,37,1,100,1,43,0,0,8.298996,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59313,1,43,73,1,100,1,43,0,0,19.182225,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",65218,1,43,75,1,100,1,43,0,0,29.516141,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59419,1,43,77,1,100,1,43,0,0,40.535341,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",49562,1,43,79,1,100,1,43,0,0,51.260905,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",57455,1,43,81,1,100,1,43,0,0,62.923646,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",49277,1,43,83,1,100,1,43,0,0,71.890624,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51444,1,43,85,1,100,1,43,0,0,82.16757,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55670,1,43,87,1,100,1,43,0,0,89.047418,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",61835,1,43,89,1,100,1,43,0,0,99.048457,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",54591,1,43,91,1,100,1,43,0,0,112.841291,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52037,1,43,93,1,100,1,43,0,0,121.047372,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",62717,1,43,95,1,100,1,43,0,0,132.51522,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",63408,1,43,97,1,100,1,43,0,0,140.779948,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59122,1,43,99,1,100,1,43,0,0,149.103598,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",53914,1,43,101,1,100,1,43,0,0,158.756349,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",57391,1,43,103,1,100,1,43,0,0,168.213719,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",57362,1,43,105,1,100,1,43,0,0,180.890594,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",57361,1,43,107,1,100,1,43,0,0,193.042994,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",61525,1,42,109,1,100,1,42,0,0,200.292368,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55389,1,43,111,1,100,1,43,0,0,212.324786,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",53906,1,43,113,1,100,1,43,0,0,222.134776,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",65423,1,43,115,1,100,1,43,0,0,232.196903,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",58103,1,43,117,1,100,1,43,0,0,238.507482,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",64301,1,43,119,1,100,1,43,0,0,250.288038,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52102,1,43,121,1,100,1,43,0,0,259.079347,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52099,1,43,123,1,100,1,43,0,0,272.013425,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59478,1,43,125,1,100,1,43,0,0,281.274345,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",60358,1,43,127,1,100,1,43,0,0,291.881819,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",64013,1,43,129,1,100,1,43,0,0,302.197243,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",58170,1,43,131,1,100,1,43,0,0,311.066454,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55263,1,43,133,1,100,1,43,0,0,319.996236,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",65512,1,43,135,1,100,1,43,0,0,332.618522,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55867,1,43,137,1,100,1,43,0,0,340.120704,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",54891,1,43,139,1,100,1,43,0,0,351.295953,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",49733,1,43,141,1,100,1,43,0,0,359.288465,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51739,1,43,143,1,100,1,43,0,0,372.649557,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",63084,1,43,145,1,100,1,43,0,0,380.855942,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52804,1,43,147,1,100,1,43,0,0,389.942719,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",49556,1,43,149,1,100,1,43,0,0,401.703258,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",56203,1,43,151,1,100,1,43,0,0,409.092965,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",54543,1,43,153,1,100,1,43,0,0,419.011859,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59894,1,43,155,1,100,1,43,0,0,428.528487,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",56029,1,43,157,1,100,1,43,0,0,439.215999,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",50331,1,43,159,1,100,1,43,0,0,450.802974,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",54342,1,43,161,1,100,1,43,0,0,459.749295,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",53967,1,43,163,1,100,1,43,0,0,472.348603,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",53606,1,43,165,1,100,1,43,0,0,482.001659,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",62039,1,43,167,1,100,1,43,0,0,491.224254,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",53561,1,43,169,1,100,1,43,0,0,502.301522,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",50917,1,43,171,1,100,1,43,0,0,508.613809,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52877,1,43,173,1,100,1,43,0,0,520.647204,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51633,1,43,175,1,100,1,43,0,0,529.363723,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51485,1,43,177,1,100,1,43,0,0,542.198265,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59849,1,43,179,1,100,1,43,0,0,549.466465,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55606,1,43,181,1,100,1,43,0,0,560.855587,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",50489,1,43,183,1,100,1,43,0,0,570.156511,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",56474,1,43,185,1,100,1,43,0,0,580.510139,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55210,1,43,187,1,100,1,43,0,0,592.955718,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",59267,1,43,189,1,100,1,43,0,0,600.183365,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55432,1,43,191,1,100,1,43,0,0,609.208625,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",50754,2,86,193,2,100,2,86,0,0,621.888613,0.004943000000025677,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",49616,1,43,195,1,100,1,43,0,0,631.032268,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",62524,1,43,197,1,100,1,43,0,0,638.400341,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52648,1,43,199,1,100,1,43,0,0,650.981738,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51398,1,43,201,1,100,1,43,0,0,663.231661,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",56218,1,43,203,1,100,1,43,0,0,670.362823,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",58329,1,43,207,1,100,1,43,0,0,691.109686,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51139,1,43,209,1,100,1,43,0,0,700.300454,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",61100,1,43,211,1,100,1,43,0,0,713.010345,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",60281,1,43,213,1,100,1,43,0,0,721.431458,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",57676,1,43,215,1,100,1,43,0,0,731.241387,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",54259,1,44,217,1,100,1,44,0,0,741.036028,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55278,1,44,219,1,100,1,44,0,0,748.278322,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",56672,1,44,221,1,100,1,44,0,0,762.481662,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",55154,1,44,223,1,100,1,44,0,0,771.52639,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",54205,1,44,225,1,100,1,44,0,0,783.229807,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",51808,1,44,227,1,100,1,44,0,0,788.839081,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",60976,1,44,229,1,100,1,44,0,0,803.237436,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",50809,1,44,231,1,100,1,44,0,0,808.707017,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",65419,1,44,233,1,100,1,44,0,0,820.744166,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",52366,1,44,235,1,100,1,44,0,0,828.793739,0,"",""
"fe80::a45d:7f29:bb2b:1dc1",5683,"fe80::b8d0:aa3c:be56:a8dc",50993,1,44,237,1,100,1,44,0,0,842.331324,0,"",""
